state,end_date,pollster_rating_name,poll_id,partisan,sample_size,methodology,population,candidate_name,pct,raw_sample_size,candidates_tested,poll_sample_size_weight,number_options,undecided,numeric_grade,pollster_wt,cumulative_poll_wt,methodology_simple,region_computed,region_census_big,region_census_small
Virginia,2024-04-28,Fabrizio Lee & Associates/Impact Research,86912,center/independent,500,Live Phone/Text-to-Web,rv,Joe Biden,43.0,500,Donald Trump Joe Biden,0.704644825207817,2,15.0,1.68,0.9990381438054214,0.9990381438054214,Live Phone + Text-to-Web,Southeast,South,South Atlantic
Virginia,2024-04-28,Fabrizio Lee & Associates/Impact Research,86912,center/independent,500,Live Phone/Text-to-Web,rv,Donald Trump,42.0,500,Donald Trump Joe Biden,0.704644825207817,2,15.0,1.68,0.9990381438054214,0.9990381438054214,Live Phone + Text-to-Web,Southeast,South,South Atlantic
Pennsylvania,2024-04-30,Fabrizio Lee & Associates/Impact Research,86868,center/independent,600,Live Phone/Text-to-Web,lv,Joe Biden,41.0,600,Chase Oliver Donald Trump Jill Stein Joe Biden,0.7718997315912125,4,13.0,1.68,0.9990381438054214,0.9990381438054214,Live Phone + Text-to-Web,Rust Belt,Midwest,Middle Atlantic
Pennsylvania,2024-04-30,Fabrizio Lee & Associates/Impact Research,86868,center/independent,600,Live Phone/Text-to-Web,lv,Donald Trump,46.0,600,Chase Oliver Donald Trump Jill Stein Joe Biden,0.7718997315912125,4,13.0,1.68,0.9990381438054214,0.9990381438054214,Live Phone + Text-to-Web,Rust Belt,Midwest,Middle Atlantic
National,2024-04-30,Ipsos,86847,center/independent,1500,Probability Panel,a,Robert F. Kennedy,10.0,2260,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.498095447629603,5,18.0,2.79,1.1341116208309965,0.8019380177120641,Online Prob Panel,,,
National,2024-04-30,Ipsos,86847,center/independent,1500,Probability Panel,a,Joe Biden,35.0,2260,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.498095447629603,5,18.0,2.79,1.1341116208309965,0.8019380177120641,Online Prob Panel,,,
National,2024-04-30,Ipsos,86847,center/independent,1500,Probability Panel,a,Donald Trump,37.0,2260,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.498095447629603,5,18.0,2.79,1.1341116208309965,0.8019380177120641,Online Prob Panel,,,
National,2024-04-28,Leger,86833,center/independent,887,Online Panel,lv,Robert F. Kennedy,7.0,887,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.938527655891867,5,14.0,1.76,1.010724787453773,1.010724787453773,Online Non-Prob Panel,,,
National,2024-04-28,Leger,86833,center/independent,887,Online Panel,lv,Joe Biden,38.0,887,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.938527655891867,5,14.0,1.76,1.010724787453773,1.010724787453773,Online Non-Prob Panel,,,
National,2024-04-28,Leger,86833,center/independent,887,Online Panel,lv,Donald Trump,41.0,887,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.938527655891867,5,14.0,1.76,1.010724787453773,1.010724787453773,Online Non-Prob Panel,,,
National,2024-04-28,Florida Atlantic University PolCom Lab/Mainstreet Research,86762,center/independent,851,IVR/Text-to-Web,lv,Robert F. Kennedy,11.0,851,Donald Trump Joe Biden Robert F. Kennedy,0.919284726913293,3,5.799999999999997,,1.0,1.0,IVR/Mostly IVR,,,
National,2024-04-28,Florida Atlantic University PolCom Lab/Mainstreet Research,86762,center/independent,851,IVR/Text-to-Web,lv,Joe Biden,43.7,851,Donald Trump Joe Biden Robert F. Kennedy,0.919284726913293,3,5.799999999999997,,1.0,1.0,IVR/Mostly IVR,,,
National,2024-04-28,Florida Atlantic University PolCom Lab/Mainstreet Research,86762,center/independent,851,IVR/Text-to-Web,lv,Donald Trump,39.5,851,Donald Trump Joe Biden Robert F. Kennedy,0.919284726913293,3,5.799999999999997,,1.0,1.0,IVR/Mostly IVR,,,
Wisconsin,2024-04-29,Emerson College,86753,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Robert F. Kennedy,6.4,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,8.5,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Rust Belt,Midwest,East North Central
Wisconsin,2024-04-29,Emerson College,86753,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Joe Biden,40.4,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,8.5,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Rust Belt,Midwest,East North Central
Wisconsin,2024-04-29,Emerson College,86753,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Donald Trump,44.7,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,8.5,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Rust Belt,Midwest,East North Central
Nevada,2024-04-29,Emerson College,86752,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Robert F. Kennedy,7.7,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,13.099999999999994,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Southwest,West,Southwest
Nevada,2024-04-29,Emerson College,86752,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Joe Biden,37.1,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,13.099999999999994,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Southwest,West,Southwest
Nevada,2024-04-29,Emerson College,86752,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Donald Trump,42.1,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,13.099999999999994,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Southwest,West,Southwest
North Carolina,2024-04-29,Emerson College,86751,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Robert F. Kennedy,5.6,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,10.900000000000006,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Southeast,South,South Atlantic
North Carolina,2024-04-29,Emerson College,86751,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Joe Biden,37.2,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,10.900000000000006,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Southeast,South,South Atlantic
North Carolina,2024-04-29,Emerson College,86751,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Donald Trump,46.3,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,10.900000000000006,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Southeast,South,South Atlantic
Michigan,2024-04-29,Emerson College,86750,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Robert F. Kennedy,5.0,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,9.699999999999989,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Rust Belt,Midwest,East North Central
Michigan,2024-04-29,Emerson College,86750,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Joe Biden,42.1,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,9.699999999999989,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Rust Belt,Midwest,East North Central
Michigan,2024-04-29,Emerson College,86750,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Donald Trump,43.2,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,9.699999999999989,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Rust Belt,Midwest,East North Central
Pennsylvania,2024-04-29,Emerson College,86749,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Robert F. Kennedy,5.5,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,8.700000000000003,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Rust Belt,Midwest,Middle Atlantic
Pennsylvania,2024-04-29,Emerson College,86749,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Joe Biden,40.8,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,8.700000000000003,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Rust Belt,Midwest,Middle Atlantic
Pennsylvania,2024-04-29,Emerson College,86749,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Donald Trump,45.0,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,8.700000000000003,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Rust Belt,Midwest,Middle Atlantic
Georgia,2024-04-29,Emerson College,86748,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Robert F. Kennedy,4.8,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,11.099999999999994,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Southeast,South,South Atlantic
Georgia,2024-04-29,Emerson College,86748,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Joe Biden,39.0,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,11.099999999999994,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Southeast,South,South Atlantic
Georgia,2024-04-29,Emerson College,86748,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Donald Trump,45.1,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,11.099999999999994,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Southeast,South,South Atlantic
Arizona,2024-04-29,Emerson College,86747,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Robert F. Kennedy,8.5,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,7.699999999999989,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Southwest,West,Southwest
Arizona,2024-04-29,Emerson College,86747,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Joe Biden,40.2,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,7.699999999999989,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Southwest,West,Southwest
Arizona,2024-04-29,Emerson College,86747,center/independent,1000,IVR/Online Panel/Text-to-Web,rv,Donald Trump,43.6,1000,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.9965182684649138,5,7.699999999999989,2.92,1.147097841545351,1.147097841545351,IVR/Mostly IVR,Southwest,West,Southwest
National,2024-04-27,Morning Consult,86755,center/independent,1500,Online Panel,rv,Joe Biden,43.0,4000,Donald Trump Joe Biden,1.836678059957297,2,14.0,1.8,1.016419236906677,0.6704973790399477,Online Non-Prob Panel,,,
National,2024-04-27,Morning Consult,86755,center/independent,1500,Online Panel,rv,Donald Trump,43.0,4000,Donald Trump Joe Biden,1.836678059957297,2,14.0,1.8,1.016419236906677,0.6704973790399477,Online Non-Prob Panel,,,
Louisiana,2024-04-26,Faucheux Strategies,86890,center/independent,800,Live Phone,rv,Robert F. Kennedy,10.0,800,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.8913130356431728,5,9.0,,1.0,1.0,Live Phone,Tex-ish,South,West South Central
Louisiana,2024-04-26,Faucheux Strategies,86890,center/independent,800,Live Phone,rv,Joe Biden,33.0,800,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.8913130356431728,5,9.0,,1.0,1.0,Live Phone,Tex-ish,South,West South Central
Louisiana,2024-04-26,Faucheux Strategies,86890,center/independent,800,Live Phone,rv,Donald Trump,48.0,800,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.8913130356431728,5,9.0,,1.0,1.0,Live Phone,Tex-ish,South,West South Central
Nebraska CD-2,2024-04-25,Public Policy Polling,86854,center/independent,676,IVR/Text,rv,Robert F. Kennedy,9.0,676,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.8193295391622307,5,20.0,1.32,0.940585398419418,0.940585398419418,IVR/Mostly IVR,Plains,Midwest,West North Central
Nebraska CD-2,2024-04-25,Public Policy Polling,86854,center/independent,676,IVR/Text,rv,Joe Biden,34.0,676,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.8193295391622307,5,20.0,1.32,0.940585398419418,0.940585398419418,IVR/Mostly IVR,Plains,Midwest,West North Central
Nebraska CD-2,2024-04-25,Public Policy Polling,86854,center/independent,676,IVR/Text,rv,Donald Trump,37.0,676,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,0.8193295391622307,5,20.0,1.32,0.940585398419418,0.940585398419418,IVR/Mostly IVR,Plains,Midwest,West North Central
Nebraska,2024-04-25,Public Policy Polling,86852,center/independent,737,IVR/Text,rv,Joe Biden,34.0,737,Donald Trump Joe Biden,0.8554980198493953,2,9.0,1.32,0.940585398419418,0.940585398419418,IVR/Mostly IVR,Plains,Midwest,West North Central
Nebraska,2024-04-25,Public Policy Polling,86852,center/independent,737,IVR/Text,rv,Donald Trump,57.0,737,Donald Trump Joe Biden,0.8554980198493953,2,9.0,1.32,0.940585398419418,0.940585398419418,IVR/Mostly IVR,Plains,Midwest,West North Central
National,2024-04-25,Harris Insights & Analytics,86745,center/independent,1500,Online Panel,rv,Robert F. Kennedy,12.0,1961,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.3954814298487213,5,3.0,1.5,0.971130433760347,0.971130433760347,Online Non-Prob Panel,,,
National,2024-04-25,Harris Insights & Analytics,86745,center/independent,1500,Online Panel,rv,Joe Biden,39.0,1961,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.3954814298487213,5,3.0,1.5,0.971130433760347,0.971130433760347,Online Non-Prob Panel,,,
National,2024-04-25,Harris Insights & Analytics,86745,center/independent,1500,Online Panel,rv,Donald Trump,46.0,1961,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.3954814298487213,5,3.0,1.5,0.971130433760347,0.971130433760347,Online Non-Prob Panel,,,
National,2024-04-25,Marist College,86774,center/independent,1109,Live Phone/Online Panel/Text-to-Web,rv,Robert F. Kennedy,11.0,1109,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.049424110289639,5,5.0,2.94,1.14905702518447,0.8125060144779803,Live Phone + Text-to-Web,,,
National,2024-04-25,Marist College,86774,center/independent,1109,Live Phone/Online Panel/Text-to-Web,rv,Joe Biden,42.0,1109,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.049424110289639,5,5.0,2.94,1.14905702518447,0.8125060144779803,Live Phone + Text-to-Web,,,
National,2024-04-25,Marist College,86774,center/independent,1109,Live Phone/Online Panel/Text-to-Web,rv,Donald Trump,42.0,1109,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.049424110289639,5,5.0,2.94,1.14905702518447,0.8125060144779803,Live Phone + Text-to-Web,,,
National,2024-04-24,Morning Consult,86758,center/independent,1500,Online Panel,rv,Joe Biden,43.0,4000,Donald Trump Joe Biden,1.836678059957297,2,14.0,1.8,1.016419236906677,0.6704973790399477,Online Non-Prob Panel,,,
National,2024-04-24,Morning Consult,86758,center/independent,1500,Online Panel,rv,Donald Trump,43.0,4000,Donald Trump Joe Biden,1.836678059957297,2,14.0,1.8,1.016419236906677,0.6704973790399477,Online Non-Prob Panel,,,
Wisconsin,2024-04-25,YouGov,86741,center/independent,1226,Online Panel,lv,Joe Biden,44.0,1226,Donald Trump Jill Stein Joe Biden,1.1033936996399625,3,8.0,2.98,1.1529455986082322,1.1529455986082322,Online Non-Prob Panel,Rust Belt,Midwest,East North Central
Wisconsin,2024-04-25,YouGov,86741,center/independent,1226,Online Panel,lv,Donald Trump,48.0,1226,Donald Trump Jill Stein Joe Biden,1.1033936996399625,3,8.0,2.98,1.1529455986082322,1.1529455986082322,Online Non-Prob Panel,Rust Belt,Midwest,East North Central
Michigan,2024-04-25,YouGov,86740,center/independent,1262,Online Panel,lv,Robert F. Kennedy,9.0,1262,Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.1194763991004897,4,3.0,2.98,1.1529455986082322,1.1529455986082322,Online Non-Prob Panel,Rust Belt,Midwest,East North Central
Michigan,2024-04-25,YouGov,86740,center/independent,1262,Online Panel,lv,Joe Biden,45.0,1262,Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.1194763991004897,4,3.0,2.98,1.1529455986082322,1.1529455986082322,Online Non-Prob Panel,Rust Belt,Midwest,East North Central
Michigan,2024-04-25,YouGov,86740,center/independent,1262,Online Panel,lv,Donald Trump,43.0,1262,Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.1194763991004897,4,3.0,2.98,1.1529455986082322,1.1529455986082322,Online Non-Prob Panel,Rust Belt,Midwest,East North Central
Pennsylvania,2024-04-25,YouGov,86739,center/independent,1288,Online Panel,lv,Joe Biden,49.0,1288,Donald Trump Joe Biden,1.1309494565571845,2,1.0,2.98,1.1529455986082322,1.1529455986082322,Online Non-Prob Panel,Rust Belt,Midwest,Middle Atlantic
Pennsylvania,2024-04-25,YouGov,86739,center/independent,1288,Online Panel,lv,Donald Trump,50.0,1288,Donald Trump Joe Biden,1.1309494565571845,2,1.0,2.98,1.1529455986082322,1.1529455986082322,Online Non-Prob Panel,Rust Belt,Midwest,Middle Atlantic
National,2024-04-23,YouGov,86717,center/independent,1470,Online Panel,rv,Robert F. Kennedy,3.0,1470,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.208214190156255,5,11.0,2.98,1.1529455986082322,0.7605592003503581,Online Non-Prob Panel,,,
National,2024-04-23,YouGov,86717,center/independent,1470,Online Panel,rv,Joe Biden,43.0,1470,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.208214190156255,5,11.0,2.98,1.1529455986082322,0.7605592003503581,Online Non-Prob Panel,,,
National,2024-04-23,YouGov,86717,center/independent,1470,Online Panel,rv,Donald Trump,43.0,1470,Cornel West Donald Trump Jill Stein Joe Biden Robert F. Kennedy,1.208214190156255,5,11.0,2.98,1.1529455986082322,0.7605592003503581,Online Non-Prob Panel,,,
National,2024-04-22,SurveyUSA,87450,center/independent,1109,Online Panel,lv,Joe Biden,44.0,1109,Donald Trump Joe Biden,1.049424110289639,2,12.0,2.82,1.1371480914321712,1.1371480914321712,Online Non-Prob Panel,,,
National,2024-04-22,SurveyUSA,87450,center/independent,1109,Online Panel,lv,Donald Trump,44.0,1109,Donald Trump Joe Biden,1.049424110289639,2,12.0,2.82,1.1371480914321712,1.1371480914321712,Online Non-Prob Panel,,,
National,2024-04-30,ActiVote,86768,center/independent,1025,App Panel,lv,Robert F. Kennedy,14.4,1025,Donald Trump Joe Biden Robert F. Kennedy,1.0088978520489165,3,0.0,,1.0,1.0,River Sample,,,
National,2024-04-30,ActiVote,86768,center/independent,1025,App Panel,lv,Joe Biden,41.2,1025,Donald Trump Joe Biden Robert F. Kennedy,1.0088978520489165,3,0.0,,1.0,1.0,River Sample,,,
National,2024-04-30,ActiVote,86768,center/independent,1025,App Panel,lv,Donald Trump,44.4,1025,Donald Trump Joe Biden Robert F. Kennedy,1.0088978520489165,3,0.0,,1.0,1.0,River Sample,,,
Pennsylvania,2024-04-25,Muhlenberg College Institute of Public Opinion,86867,center/independent,417,Live Phone,rv,Robert F. Kennedy,18.0,417,Donald Trump Joe Biden Robert F. Kennedy,0.6435070247971324,3,12.0,2.88,1.143149081262128,1.143149081262128,Live Phone,Rust Belt,Midwest,Middle Atlantic
Pennsylvania,2024-04-25,Muhlenberg College Institute of Public Opinion,86867,center/independent,417,Live Phone,rv,Joe Biden,35.0,417,Donald Trump Joe Biden Robert F. Kennedy,0.6435070247971324,3,12.0,2.88,1.143149081262128,1.143149081262128,Live Phone,Rust Belt,Midwest,Middle Atlantic
