sponsors,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,question_id,sample_size,population,partisan,party,candidate_name,pct,da_by_pop,pop_raverage7
,,,,,,,,2022-09-22,,,All adults,,,Kamala Harris,,37.75,37.75
,McLaughlin & Associates,0.5,1.7,Online Panel,2.0,,9/17/2022,2022-09-22,162040.0,1000.0,Likely voters,,DEM,Kamala Harris,42.0,42.0,42.17142857142857
,ABC News/The Washington Post,3.0,-1.1,Live Phone,9.0,,9/18/2022,2022-09-21,162432.0,908.0, Registered voters,,REP,Donald Trump,48.0,48.0,47.357142857142854
,ABC News/The Washington Post,3.0,-1.1,Live Phone,9.0,,9/18/2022,2022-09-21,162431.0,1006.0,All adults,,REP,Donald Trump,46.0,46.0,48.142857142857146
,Emerson College,2.9,-1.1,IVR/Online Panel,6.0,,9/20/2022,2022-09-21,161976.0,1368.0,Likely voters,,REP,Donald Trump,43.9,43.9,43.121428571428574
,ABC News/The Washington Post,3.0,-1.1,Live Phone,9.0,,9/18/2022,2022-09-21,162432.0,908.0, Registered voters,,DEM,Joe Biden,46.0,46.0,40.142857142857146
,ABC News/The Washington Post,3.0,-1.1,Live Phone,9.0,,9/18/2022,2022-09-21,162431.0,1006.0,All adults,,DEM,Joe Biden,48.0,48.0,50.142857142857146
,Emerson College,2.9,-1.1,IVR/Online Panel,6.0,,9/20/2022,2022-09-21,161976.0,1368.0,Likely voters,,DEM,Joe Biden,45.3,45.3,45.892857142857146
,,,,,,,,2022-09-21,,, Registered voters,,,Kamala Harris,,38.0,37.714285714285715
,,,,,,,,2022-09-21,,,All adults,,,Kamala Harris,,37.75,37.75
,,,,,,,,2022-09-21,,,Likely voters,,,Kamala Harris,,42.0,42.22857142857142
,,,,,,,,2022-09-20,,, Registered voters,,,Donald Trump,,48.0,45.714285714285715
,,,,,,,,2022-09-20,,,All adults,,,Donald Trump,,46.0,46.714285714285715
,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6.0,Maine,9/19/2022,2022-09-20,162033.0,1164.0,Likely voters,,REP,Donald Trump,40.1,40.1,43.55357142857143
,,,,,,,,2022-09-20,,, Registered voters,,,Joe Biden,,46.0,39.761904761904766
,,,,,,,,2022-09-20,,,All adults,,,Joe Biden,,48.0,49.0
,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6.0,Maine,9/19/2022,2022-09-20,162033.0,1164.0,Likely voters,,DEM,Joe Biden,50.9,50.9,45.43928571428571
,,,,,,,,2022-09-20,,, Registered voters,,,Kamala Harris,,38.0,37.42857142857143
,,,,,,,,2022-09-20,,,All adults,,,Kamala Harris,,37.75,37.75
,,,,,,,,2022-09-20,,,Likely voters,,,Kamala Harris,,42.0,41.942857142857136
,Echelon Insights,2.7,-0.8,Online Panel,10.0,,9/16/2022,2022-09-19,161712.0,1056.0, Registered voters,,REP,Donald Trump,43.0,43.0,44.42857142857143
,Premise,1.9,0.1,App Panel,8.0,,9/16/2022,2022-09-19,161937.0,1703.0,All adults,,REP,Donald Trump,49.0,49.0,45.285714285714285
The Hill | KDVR,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Colorado,9/18/2022,2022-09-19,161916.0,1000.0,Likely voters,,REP,Donald Trump,36.0,41.333333333333336,46.13690476190476
,Echelon Insights,2.7,-0.8,Online Panel,10.0,,9/16/2022,2022-09-19,161711.0,1056.0,Likely voters,,REP,Donald Trump,44.0,41.333333333333336,45.32738095238095
Detroit Free Press | WJRT (ABC) TV 12,EPIC-MRA,2.0,-0.7,Live Phone,3.0,Michigan,9/15/2022,2022-09-19,161915.0,600.0,Likely voters,,REP,Donald Trump,44.0,41.333333333333336,44.52857142857143
,Echelon Insights,2.7,-0.8,Online Panel,10.0,,9/16/2022,2022-09-19,161712.0,1056.0, Registered voters,,DEM,Joe Biden,47.0,47.0,39.38095238095239
,Premise,1.9,0.1,App Panel,8.0,,9/16/2022,2022-09-19,161937.0,1703.0,All adults,,DEM,Joe Biden,51.0,51.0,47.857142857142854
The Hill | KDVR,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Colorado,9/18/2022,2022-09-19,161916.0,1000.0,Likely voters,,DEM,Joe Biden,45.8,46.93333333333334,42.79404761904762
,Echelon Insights,2.7,-0.8,Online Panel,10.0,,9/16/2022,2022-09-19,161711.0,1056.0,Likely voters,,DEM,Joe Biden,47.0,46.93333333333334,43.49880952380953
Detroit Free Press | WJRT (ABC) TV 12,EPIC-MRA,2.0,-0.7,Live Phone,3.0,Michigan,9/15/2022,2022-09-19,161915.0,600.0,Likely voters,,DEM,Joe Biden,48.0,46.93333333333334,44.18571428571429
,,,,,,,,2022-09-19,,, Registered voters,,,Kamala Harris,,38.0,37.142857142857146
,,,,,,,,2022-09-19,,,All adults,,,Kamala Harris,,37.75,37.75
,,,,,,,,2022-09-19,,,Likely voters,,,Kamala Harris,,42.0,41.65714285714285
KMOV-TV | KYTV-TV | KCTV-TV Kansas City | KOAM | KRCG-TV | KFVS | KYOU | WGEM,SurveyUSA,2.8,-1.3,Online Panel,9.0,Missouri,9/14/2022,2022-09-18,161745.0,830.0, Registered voters,,REP,Donald Trump,52.0,52.0,43.857142857142854
,,,,,,,,2022-09-18,,,All adults,,,Donald Trump,,49.0,43.42857142857143
,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Wisconsin,9/16/2022,2022-09-18,161710.0,860.0,Likely voters,,REP,Donald Trump,44.0,46.925,43.969047619047615
USA Today,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/2022,2022-09-18,161810.0,500.0,Likely voters,,REP,Donald Trump,46.6,46.925,44.71071428571428
USA Today,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/2022,2022-09-18,161813.0,500.0,Likely voters,,REP,Donald Trump,45.6,46.925,45.452380952380956
The Hill | WDAF-TV,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Kansas,9/15/2022,2022-09-18,161814.0,1000.0,Likely voters,,REP,Donald Trump,51.5,46.925,46.19404761904762
KMOV-TV | KYTV-TV | KCTV-TV Kansas City | KOAM | KRCG-TV | KFVS | KYOU | WGEM,SurveyUSA,2.8,-1.3,Online Panel,9.0,Missouri,9/14/2022,2022-09-18,161745.0,830.0, Registered voters,,DEM,Joe Biden,35.0,35.0,38.857142857142854
,,,,,,,,2022-09-18,,,All adults,,,Joe Biden,,51.0,46.285714285714285
,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Wisconsin,9/16/2022,2022-09-18,161710.0,860.0,Likely voters,,DEM,Joe Biden,44.8,42.125,42.75
USA Today,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/2022,2022-09-18,161810.0,500.0,Likely voters,,DEM,Joe Biden,44.4,42.125,43.189285714285724
USA Today,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/2022,2022-09-18,161811.0,500.0,Likely voters,,DEM,Joe Biden,43.6,42.125,42.82857142857142
The Hill | WDAF-TV,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Kansas,9/15/2022,2022-09-18,161814.0,1000.0,Likely voters,,DEM,Joe Biden,35.7,42.125,42.46785714285714
,,,,,,,,2022-09-18,,, Registered voters,,,Kamala Harris,,38.0,36.857142857142854
,,,,,,,,2022-09-18,,,All adults,,,Kamala Harris,,37.75,37.75
USA Today,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/2022,2022-09-18,161812.0,500.0,Likely voters,,DEM,Kamala Harris,40.4,42.4,41.028571428571425
USA Today,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/2022,2022-09-18,161813.0,500.0,Likely voters,,DEM,Kamala Harris,44.4,42.4,41.37142857142857
USA Today,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/2022,2022-09-18,161811.0,500.0,Likely voters,,REP,Ron DeSantis,51.8,52.0,46.53333333333334
USA Today,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/2022,2022-09-18,161812.0,500.0,Likely voters,,REP,Ron DeSantis,52.2,52.0,47.52380952380952
,,,,,,,,2022-09-17,,, Registered voters,,,Donald Trump,,52.0,42.0
,,,,,,,,2022-09-17,,,All adults,,,Donald Trump,,49.0,41.57142857142857
,,,,,,,,2022-09-17,,,Likely voters,,,Donald Trump,,46.925,44.3797619047619
,,,,,,,,2022-09-17,,, Registered voters,,,Joe Biden,,35.0,40.04761904761905
,,,,,,,,2022-09-17,,,All adults,,,Joe Biden,,51.0,44.714285714285715
,,,,,,,,2022-09-17,,,Likely voters,,,Joe Biden,,42.125,42.310714285714276
,,,,,,,,2022-09-17,,, Registered voters,,,Kamala Harris,,38.0,36.57142857142857
,,,,,,,,2022-09-17,,,All adults,,,Kamala Harris,,37.75,37.75
,,,,,,,,2022-09-17,,,Likely voters,,,Kamala Harris,,42.4,40.685714285714276
,,,,,,,,2022-09-16,,, Registered voters,,,Donald Trump,,52.0,40.142857142857146
,,,,,,,,2022-09-16,,,All adults,,,Donald Trump,,49.0,39.714285714285715
The Hill | WGHP | WNCN,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6.0,North Carolina,9/15/2022,2022-09-16,161734.0,1000.0,Likely voters,,REP,Donald Trump,47.0,47.0,44.79047619047619
,,,,,,,,2022-09-16,,, Registered voters,,,Joe Biden,,35.0,41.23809523809524
,,,,,,,,2022-09-16,,,All adults,,,Joe Biden,,51.0,43.142857142857146
The Hill | WGHP | WNCN,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6.0,North Carolina,9/15/2022,2022-09-16,161734.0,1000.0,Likely voters,,DEM,Joe Biden,42.0,42.0,41.871428571428574
,,,,,,,,2022-09-16,,, Registered voters,,,Kamala Harris,,38.0,36.285714285714285
,,,,,,,,2022-09-16,,,All adults,,,Kamala Harris,,37.75,37.75
,,,,,,,,2022-09-16,,,Likely voters,,,Kamala Harris,,42.4,40.34285714285714
,Redfield & Wilton Strategies,1.8,0.3,Online Panel,,,9/14/2022,2022-09-15,161468.0,1500.0, Registered voters,,REP,Donald Trump,35.0,36.5,38.642857142857146
,Redfield & Wilton Strategies,1.8,0.3,Online Panel,,,9/14/2022,2022-09-15,161469.0,1500.0, Registered voters,,REP,Donald Trump,38.0,36.5,38.285714285714285
,,,,,,,,2022-09-15,,,All adults,,,Donald Trump,,49.0,37.857142857142854
7News/WHDH,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,New Hampshire,9/14/2022,2022-09-15,161467.0,800.0,Likely voters,,REP,Donald Trump,43.2,41.733333333333334,44.59523809523809
,Redfield & Wilton Strategies,1.8,0.3,Online Panel,,,9/14/2022,2022-09-15,161470.0,1163.0,Likely voters,,REP,Donald Trump,40.0,41.733333333333334,44.228571428571435
,Redfield & Wilton Strategies,1.8,0.3,Online Panel,,,9/14/2022,2022-09-15,161471.0,1163.0,Likely voters,,REP,Donald Trump,42.0,41.733333333333334,43.86190476190477
,Redfield & Wilton Strategies,1.8,0.3,Online Panel,,,9/14/2022,2022-09-15,161468.0,1500.0, Registered voters,,DEM,Joe Biden,37.0,37.0,42.42857142857144
,,,,,,,,2022-09-15,,,All adults,,,Joe Biden,,51.0,41.57142857142857
7News/WHDH,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,New Hampshire,9/14/2022,2022-09-15,161467.0,800.0,Likely voters,,DEM,Joe Biden,46.3,44.65,42.292857142857144
,Redfield & Wilton Strategies,1.8,0.3,Online Panel,,,9/14/2022,2022-09-15,161470.0,1163.0,Likely voters,,DEM,Joe Biden,43.0,44.65,42.642857142857146
,Redfield & Wilton Strategies,1.8,0.3,Online Panel,,,9/14/2022,2022-09-15,161469.0,1500.0, Registered voters,,DEM,Kamala Harris,36.0,36.0,36.0
,,,,,,,,2022-09-15,,,All adults,,,Kamala Harris,,37.75,37.75
,Redfield & Wilton Strategies,1.8,0.3,Online Panel,,,9/14/2022,2022-09-15,161471.0,1163.0,Likely voters,,DEM,Kamala Harris,40.0,40.0,40.0
,Marquette University Law School,3.0,-1.0,Probability Panel,10.0,,9/7/2022,2022-09-14,161918.0,1282.0, Registered voters,,REP,Donald Trump,36.0,39.0,40.0
,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,,9/6/2022,2022-09-14,161446.0,1399.0, Registered voters,,REP,Donald Trump,42.0,39.0,39.0
,Marquette University Law School,3.0,-1.0,Probability Panel,10.0,,9/7/2022,2022-09-14,161917.0,1448.0,All adults,,REP,Donald Trump,36.0,36.0,36.0
,,,,,,,,2022-09-14,,,Likely voters,,,Donald Trump,,41.733333333333334,43.733333333333334
,Marquette University Law School,3.0,-1.0,Probability Panel,10.0,,9/7/2022,2022-09-14,161918.0,1282.0, Registered voters,,DEM,Joe Biden,42.0,43.333333333333336,43.142857142857146
,Marquette University Law School,3.0,-1.0,Probability Panel,10.0,,9/7/2022,2022-09-14,161920.0,1282.0, Registered voters,,DEM,Joe Biden,43.0,43.333333333333336,43.33333333333333
,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,,9/6/2022,2022-09-14,161446.0,1399.0, Registered voters,,DEM,Joe Biden,45.0,43.333333333333336,43.333333333333336
,Marquette University Law School,3.0,-1.0,Probability Panel,10.0,,9/7/2022,2022-09-14,161917.0,1448.0,All adults,,DEM,Joe Biden,40.0,40.0,40.0
,Marquette University Law School,3.0,-1.0,Probability Panel,10.0,,9/7/2022,2022-09-14,161919.0,1448.0,All adults,,DEM,Joe Biden,40.0,40.0,40.0
,,,,,,,,2022-09-14,,,Likely voters,,,Joe Biden,,44.65,41.94285714285714
,,,,,,,,2022-09-14,,, Registered voters,,,Kamala Harris,,36.0,36.642857142857146
,,,,,,,,2022-09-14,,,All adults,,,Kamala Harris,,37.75,37.75
,,,,,,,,2022-09-14,,,Likely voters,,,Kamala Harris,,40.0,40.0
,Marquette University Law School,3.0,-1.0,Probability Panel,10.0,,9/7/2022,2022-09-14,161920.0,1282.0, Registered voters,,REP,Ron DeSantis,38.0,38.0,34.57142857142857
,Marquette University Law School,3.0,-1.0,Probability Panel,10.0,,9/7/2022,2022-09-14,161919.0,1448.0,All adults,,REP,Ron DeSantis,35.0,35.0,36.04761904761905
,,,,,,,,2022-09-13,,, Registered voters,,,Donald Trump,,39.0,41.0
,,,,,,,,2022-09-13,,,All adults,,,Donald Trump,,36.0,36.0
WCMH-TV Columbus | The Hill,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Ohio,9/12/2022,2022-09-13,161437.0,1000.0,Likely voters,,REP,Donald Trump,49.8,49.8,42.58571428571429
,,,,,,,,2022-09-13,,, Registered voters,,,Joe Biden,,43.333333333333336,42.95238095238095
,,,,,,,,2022-09-13,,,All adults,,,Joe Biden,,40.0,40.0
WCMH-TV Columbus | The Hill,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Ohio,9/12/2022,2022-09-13,161437.0,1000.0,Likely voters,,DEM,Joe Biden,39.7,39.05,44.7
WCMH-TV Columbus | The Hill,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Ohio,9/12/2022,2022-09-13,161438.0,1000.0,Likely voters,,DEM,Joe Biden,38.4,39.05,42.56428571428571
,,,,,,,,2022-09-13,,, Registered voters,,,Kamala Harris,,36.0,37.285714285714285
,,,,,,,,2022-09-13,,,All adults,,,Kamala Harris,,37.75,37.75
,,,,,,,,2022-09-13,,,Likely voters,,,Kamala Harris,,40.0,40.0
WCMH-TV Columbus | The Hill,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Ohio,9/12/2022,2022-09-13,161438.0,1000.0,Likely voters,,REP,Ron DeSantis,48.4,48.4,45.54285714285715
,,,,,,,,2022-09-12,,, Registered voters,,,Donald Trump,,39.0,42.0
,,,,,,,,2022-09-12,,,All adults,,,Donald Trump,,36.0,36.57142857142857
,,,,,,,,2022-09-12,,,Likely voters,,,Donald Trump,,49.8,42.482142857142854
,,,,,,,,2022-09-12,,, Registered voters,,,Joe Biden,,43.333333333333336,43.61904761904761
,,,,,,,,2022-09-12,,,All adults,,,Joe Biden,,40.0,40.42857142857143
,,,,,,,,2022-09-12,,,Likely voters,,,Joe Biden,,39.05,44.87718894009216
,,,,,,,,2022-09-12,,, Registered voters,,,Kamala Harris,,36.0,37.92857142857143
,,,,,,,,2022-09-12,,,All adults,,,Kamala Harris,,37.75,37.75
,,,,,,,,2022-09-12,,,Likely voters,,,Kamala Harris,,40.0,40.0
,,,,,,,,2022-09-11,,, Registered voters,,,Donald Trump,,39.0,42.42857142857143
,,,,,,,,2022-09-11,,,All adults,,,Donald Trump,,36.0,38.285714285714285
The Hill | KRQE-TV,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,New Mexico,9/8/2022,2022-09-11,161381.0,1000.0,Likely voters,,REP,Donald Trump,40.5,40.5,42.37857142857143
,,,,,,,,2022-09-11,,, Registered voters,,,Joe Biden,,43.333333333333336,43.61904761904763
,,,,,,,,2022-09-11,,,All adults,,,Joe Biden,,40.0,40.76190476190476
The Hill | KRQE-TV,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,New Mexico,9/8/2022,2022-09-11,161381.0,1000.0,Likely voters,,DEM,Joe Biden,47.4,47.4,45.05437788018433
,,,,,,,,2022-09-11,,, Registered voters,,,Kamala Harris,,36.0,38.57142857142857
,,,,,,,,2022-09-11,,,All adults,,,Kamala Harris,,37.75,37.75
,,,,,,,,2022-09-11,,,Likely voters,,,Kamala Harris,,40.0,40.0
,,,,,,,,2022-09-10,,, Registered voters,,,Donald Trump,,39.0,43.357142857142854
,,,,,,,,2022-09-10,,,All adults,,,Donald Trump,,36.0,40.0
KLAS-TV Las Vegas | The Hill,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Nevada,9/8/2022,2022-09-10,161261.0,1000.0,Likely voters,,REP,Donald Trump,42.5,44.3,44.285714285714285
,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Online Panel/Text-to-Web,7.0,North Carolina,9/7/2022,2022-09-10,161256.0,1020.0,Likely voters,,REP,Donald Trump,46.1,44.3,43.603571428571435
,,,,,,,,2022-09-10,,, Registered voters,,,Joe Biden,,43.333333333333336,43.61904761904761
,,,,,,,,2022-09-10,,,All adults,,,Joe Biden,,40.0,41.095238095238095
KLAS-TV Las Vegas | The Hill,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Nevada,9/8/2022,2022-09-10,161261.0,1000.0,Likely voters,,DEM,Joe Biden,39.8,42.2,43.765898617511525
,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Online Panel/Text-to-Web,7.0,North Carolina,9/7/2022,2022-09-10,161256.0,1020.0,Likely voters,,DEM,Joe Biden,44.6,42.2,44.03870967741936
,,,,,,,,2022-09-10,,, Registered voters,,,Kamala Harris,,36.0,39.214285714285715
,,,,,,,,2022-09-10,,,All adults,,,Kamala Harris,,37.75,37.75
,,,,,,,,2022-09-10,,,Likely voters,,,Kamala Harris,,40.0,40.0
,,,,,,,,2022-09-09,,, Registered voters,,,Donald Trump,,39.0,44.285714285714285
,,,,,,,,2022-09-09,,,All adults,,,Donald Trump,,36.0,41.714285714285715
The Hill | WTNH,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,,Connecticut,9/7/2022,2022-09-09,161408.0,1000.0,Likely voters,,REP,Donald Trump,35.7,35.7,44.96785714285715
,,,,,,,,2022-09-09,,, Registered voters,,,Joe Biden,,43.333333333333336,43.61904761904761
,,,,,,,,2022-09-09,,,All adults,,,Joe Biden,,40.0,41.42857142857143
The Hill | WTNH,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,,Connecticut,9/7/2022,2022-09-09,161408.0,1000.0,Likely voters,,DEM,Joe Biden,49.0,49.0,43.49308755760369
,,,,,,,,2022-09-09,,, Registered voters,,,Kamala Harris,,36.0,39.857142857142854
,,,,,,,,2022-09-09,,,All adults,,,Kamala Harris,,37.75,37.75
,,,,,,,,2022-09-09,,,Likely voters,,,Kamala Harris,,40.0,40.0
Harvard CAPS,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/7/2022,2022-09-08,161114.0,1854.0, Registered voters,,REP,Donald Trump,45.0,46.0,45.142857142857146
Harvard CAPS,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/7/2022,2022-09-08,161115.0,1854.0, Registered voters,,REP,Donald Trump,47.0,46.0,45.214285714285715
,,,,,,,,2022-09-08,,,All adults,,,Donald Trump,,36.0,43.42857142857143
7News/WHDH,Emerson College,2.9,-1.1,IVR/Online Panel/Email,,Massachusetts,9/7/2022,2022-09-08,161012.0,708.0,Likely voters,,REP,Donald Trump,33.7,33.7,46.87857142857143
Harvard CAPS,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/7/2022,2022-09-08,161114.0,1854.0, Registered voters,,DEM,Joe Biden,42.0,42.0,43.61904761904763
,,,,,,,,2022-09-08,,,All adults,,,Joe Biden,,40.0,41.76190476190476
7News/WHDH,Emerson College,2.9,-1.1,IVR/Online Panel/Email,,Massachusetts,9/7/2022,2022-09-08,161012.0,708.0,Likely voters,,DEM,Joe Biden,54.0,54.0,42.24884792626728
Harvard CAPS,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/7/2022,2022-09-08,161115.0,1854.0, Registered voters,,DEM,Kamala Harris,40.0,40.5,40.5
Harvard CAPS,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/7/2022,2022-09-08,161116.0,1854.0, Registered voters,,DEM,Kamala Harris,41.0,40.5,40.5
,,,,,,,,2022-09-08,,,All adults,,,Kamala Harris,,37.75,37.75
,,,,,,,,2022-09-08,,,Likely voters,,,Kamala Harris,,40.0,40.0
Harvard CAPS,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,9/7/2022,2022-09-08,161116.0,1854.0, Registered voters,,REP,Ron DeSantis,38.0,38.0,34.785714285714285
,,,,,,,,2022-09-07,,, Registered voters,,,Donald Trump,,46.0,45.07142857142857
,,,,,,,,2022-09-07,,,All adults,,,Donald Trump,,36.0,45.142857142857146
,Emerson College,2.9,-1.1,IVR/Text-to-Web/Email,,Arizona,9/6/2022,2022-09-07,161013.0,627.0,Likely voters,,REP,Donald Trump,44.2,49.075,39.06785714285714
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,,8/31/2022,2022-09-07,161185.0,1228.0,Likely voters,,REP,Donald Trump,45.0,49.075,40.73571428571428
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Arizona,8/31/2022,2022-09-07,161186.0,773.0,Likely voters,,REP,Donald Trump,47.0,49.075,42.40357142857143
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Florida,8/31/2022,2022-09-07,161188.0,815.0,Likely voters,,REP,Donald Trump,49.0,49.075,44.07142857142857
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Georgia,8/31/2022,2022-09-07,161189.0,751.0,Likely voters,,REP,Donald Trump,45.0,49.075,45.739285714285714
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Kansas,8/31/2022,2022-09-07,161190.0,392.0,Likely voters,,REP,Donald Trump,52.0,49.075,47.40714285714286
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Louisiana,8/31/2022,2022-09-07,161191.0,506.0,Likely voters,,REP,Donald Trump,51.0,49.075,49.074999999999996
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Ohio,8/31/2022,2022-09-07,161194.0,831.0,Likely voters,,REP,Donald Trump,49.0,49.075,49.075
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Oklahoma,8/31/2022,2022-09-07,161195.0,522.0,Likely voters,,REP,Donald Trump,63.0,49.075,49.075
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Pennsylvania,8/31/2022,2022-09-07,161196.0,828.0,Likely voters,,REP,Donald Trump,43.0,49.075,49.075
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,South Carolina,8/31/2022,2022-09-07,161198.0,600.0,Likely voters,,REP,Donald Trump,51.0,49.075,49.074999999999996
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Arkansas,8/31/2022,2022-09-07,161187.0,382.0,Likely voters,,REP,Donald Trump,58.0,49.075,49.075
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Rhode Island,8/31/2022,2022-09-07,161197.0,373.0,Likely voters,,REP,Donald Trump,37.0,49.075,49.075
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Texas,8/31/2022,2022-09-07,161199.0,813.0,Likely voters,,REP,Donald Trump,48.0,49.075,49.075
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Mississippi,8/31/2022,2022-09-07,161192.0,320.0,Likely voters,,REP,Donald Trump,54.0,49.075,49.074999999999996
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Montana,8/31/2022,2022-09-07,161193.0,409.0,Likely voters,,REP,Donald Trump,49.0,49.075,49.075
,,,,,,,,2022-09-07,,, Registered voters,,,Joe Biden,,42.0,43.80952380952381
,,,,,,,,2022-09-07,,,All adults,,,Joe Biden,,40.0,42.095238095238095
,Emerson College,2.9,-1.1,IVR/Text-to-Web/Email,,Arizona,9/6/2022,2022-09-07,161013.0,627.0,Likely voters,,DEM,Joe Biden,41.0,40.29032258064516,50.841474654377876
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,,8/31/2022,2022-09-07,161185.0,1228.0,Likely voters,,DEM,Joe Biden,46.0,40.29032258064516,49.08294930875576
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,,8/31/2022,2022-09-07,161200.0,1228.0,Likely voters,,DEM,Joe Biden,46.0,40.29032258064516,47.32442396313365
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Arizona,8/31/2022,2022-09-07,161186.0,773.0,Likely voters,,DEM,Joe Biden,43.0,40.29032258064516,45.565898617511515
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Arizona,8/31/2022,2022-09-07,161201.0,773.0,Likely voters,,DEM,Joe Biden,43.0,40.29032258064516,43.8073732718894
NetChoice,Echelon Insights,2.7,-0.8,Online Panel,,Florida,8/31/2022,2022-09-07,161188.0,815.0,Likely voters,,DEM,Joe Biden,41.0,40.29032258064516,42.048847926267285
